Table with column headers in rows 3 and 4,,,,,,,,,,,,
Geographic Information,,,,All Ages,,,,,,Median Household Income,,
State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound
49,055,UT,Wayne County,283,213,353,11.1,8.4,13.8,"57,768","50,813","64,723"
49,057,UT,Weber County,"24,635","20,841","28,429",9.3,7.9,10.7,"72,348","68,967","75,729"
50,000,VT,Vermont,"63,208","59,860","66,556",10.2,9.7,10.7,"72,415","70,396","74,434"
50,001,VT,Addison County,"2,919","2,228","3,610",8.4,6.4,10.4,"79,756","75,313","84,199"
50,003,VT,Bennington County,"4,471","3,471","5,471",12.5,9.7,15.3,"65,185","58,751","71,619"
50,005,VT,Caledonia County,"3,687","2,952","4,422",12.5,10.0,15.0,"59,762","55,026","64,498"
50,007,VT,Chittenden County,"15,931","13,894","17,968",10.0,8.7,11.3,"84,290","80,621","87,959"
50,009,VT,Essex County,854,667,"1,041",14.4,11.2,17.6,"50,840","45,583","56,097"
50,011,VT,Franklin County,"4,578","3,677","5,479",9.2,7.4,11.0,"69,583","64,072","75,094"
50,013,VT,Grand Isle County,574,422,726,7.7,5.6,9.8,"80,693","74,259","87,127"
50,015,VT,Lamoille County,"2,222","1,704","2,740",8.7,6.7,10.7,"64,083","57,438","70,728"
50,017,VT,Orange County,"2,827","2,187","3,467",9.8,7.6,12.0,"71,487","67,368","75,606"
50,019,VT,Orleans County,"3,384","2,613","4,155",12.6,9.7,15.5,"54,346","48,913","59,779"
50,021,VT,Rutland County,"6,135","4,725","7,545",10.5,8.1,12.9,"59,916","55,584","64,248"
50,023,VT,Washington County,"5,015","3,920","6,110",8.8,6.9,10.7,"75,692","70,671","80,713"
50,025,VT,Windham County,"5,065","3,964","6,166",11.3,8.8,13.8,"64,381","60,013","68,749"
50,027,VT,Windsor County,"5,547","4,496","6,598",9.7,7.9,11.5,"65,086","59,915","70,257"
51,000,VA,Virginia,"862,792","843,622","881,962",10.3,10.1,10.5,"80,926","80,203","81,649"
51,001,VA,Accomack County,"5,326","4,096","6,556",16.2,12.5,19.9,"50,949","45,481","56,417"
51,003,VA,Albemarle County,"7,465","5,780","9,150",7.0,5.4,8.6,"91,849","86,125","97,573"
51,005,VA,Alleghany County,"1,967","1,549","2,385",13.3,10.5,16.1,"49,197","44,695","53,699"
51,007,VA,Amelia County,"1,307","1,015","1,599",9.9,7.7,12.1,"62,884","55,162","70,606"
51,009,VA,Amherst County,"3,742","2,926","4,558",12.4,9.7,15.1,"57,294","51,767","62,821"
51,011,VA,Appomattox County,"1,873","1,439","2,307",11.5,8.8,14.2,"58,860","52,402","65,318"
51,013,VA,Arlington County,"18,150","15,509","20,791",7.9,6.8,9.0,"124,474","119,849","129,099"
51,015,VA,Augusta County,"6,314","5,006","7,622",8.5,6.7,10.3,"69,243","63,176","75,310"
51,017,VA,Bath County,449,345,553,11.1,8.5,13.7,"56,200","49,189","63,211"
51,019,VA,Bedford County,"7,042","5,541","8,543",8.8,6.9,10.7,"66,026","60,864","71,188"
51,021,VA,Bland County,796,604,988,14.4,10.9,17.9,"50,492","44,587","56,397"
51,023,VA,Botetourt County,"2,335","1,859","2,811",7.0,5.6,8.4,"74,081","67,909","80,253"
51,025,VA,Brunswick County,"2,955","2,287","3,623",21.3,16.5,26.1,"47,401","42,725","52,077"
51,027,VA,Buchanan County,"4,502","3,498","5,506",23.9,18.6,29.2,"38,087","34,111","42,063"
51,029,VA,Buckingham County,"2,487","1,848","3,126",16.8,12.5,21.1,"54,263","49,592","58,934"
51,031,VA,Campbell County,"6,018","4,708","7,328",10.9,8.5,13.3,"53,059","50,168","55,950"
51,033,VA,Caroline County,"3,357","2,665","4,049",10.9,8.7,13.1,"73,390","67,445","79,335"
51,035,VA,Carroll County,"4,231","3,348","5,114",14.6,11.5,17.7,"45,956","42,043","49,869"
51,036,VA,Charles City County,753,576,930,11.4,8.7,14.1,"63,299","56,247","70,351"
51,037,VA,Charlotte County,"1,917","1,470","2,364",16.9,12.9,20.9,"48,382","43,510","53,254"
51,041,VA,Chesterfield County,"26,947","22,687","31,207",7.4,6.2,8.6,"86,101","82,991","89,211"
51,043,VA,Clarke County,"1,059",831,"1,287",7.2,5.6,8.8,"91,603","80,860","102,346"
51,045,VA,Craig County,557,432,682,11.5,8.9,14.1,"57,299","50,651","63,947"
51,047,VA,Culpeper County,"4,647","3,554","5,740",8.9,6.8,11.0,"82,220","73,727","90,713"
51,049,VA,Cumberland County,"1,432","1,089","1,775",14.8,11.3,18.3,"52,200","45,767","58,633"
51,051,VA,Dickenson County,"2,929","2,262","3,596",22.0,17.0,27.0,"39,722","35,131","44,313"
51,053,VA,Dinwiddie County,"3,268","2,637","3,899",11.9,9.6,14.2,"66,397","59,157","73,637"
51,057,VA,Essex County,"1,211",907,"1,515",11.5,8.6,14.4,"59,012","51,889","66,135"
51,059,VA,Fairfax County,"79,572","71,140","88,004",7.1,6.4,7.8,"133,845","131,600","136,090"
51,061,VA,Fauquier County,"4,780","3,816","5,744",6.5,5.2,7.8,"106,714","98,593","114,835"
51,063,VA,Floyd County,"1,880","1,442","2,318",12.1,9.3,14.9,"54,765","48,314","61,216"
51,065,VA,Fluvanna County,"2,027","1,565","2,489",7.7,6.0,9.4,"77,226","69,831","84,621"
51,067,VA,Franklin County,"6,052","4,704","7,400",11.2,8.7,13.7,"60,062","55,586","64,538"
51,069,VA,Frederick County,"6,980","5,589","8,371",7.5,6.0,9.0,"85,262","78,429","92,095"
51,071,VA,Giles County,"1,934","1,516","2,352",11.8,9.3,14.3,"55,018","50,436","59,600"
51,073,VA,Gloucester County,"3,252","2,479","4,025",8.4,6.4,10.4,"75,630","69,069","82,191"
51,075,VA,Goochland County,"1,549","1,163","1,935",6.3,4.7,7.9,"104,379","92,088","116,670"
51,077,VA,Grayson County,"2,527","1,941","3,113",17.6,13.5,21.7,"42,553","37,856","47,250"
51,079,VA,Greene County,"1,630","1,252","2,008",7.8,6.0,9.6,"76,941","69,503","84,379"
51,081,VA,Greensville County,"1,945","1,463","2,427",24.4,18.3,30.5,"49,323","43,246","55,400"
51,083,VA,Halifax County,"5,290","4,176","6,404",16.0,12.6,19.4,"46,244","43,174","49,314"
51,085,VA,Hanover County,"7,297","6,226","8,368",6.7,5.7,7.7,"95,195","89,849","100,541"
51,087,VA,Henrico County,"23,099","18,974","27,224",7.0,5.8,8.2,"78,888","75,702","82,074"
51,089,VA,Henry County,"8,421","6,846","9,996",17.0,13.8,20.2,"45,784","41,010","50,558"
51,091,VA,Highland County,290,220,360,13.1,10.0,16.2,"48,972","43,065","54,879"
51,093,VA,Isle of Wight County,"3,205","2,518","3,892",8.2,6.4,10.0,"86,286","79,637","92,935"
51,095,VA,James City County,"5,538","4,409","6,667",7.0,5.6,8.4,"92,270","84,968","99,572"
51,097,VA,King and Queen County,938,750,"1,126",14.1,11.3,16.9,"59,730","52,452","67,008"
51,099,VA,King George County,"1,776","1,375","2,177",6.5,5.0,8.0,"98,668","88,512","108,824"
51,101,VA,King William County,"1,280",987,"1,573",7.1,5.5,8.7,"79,378","70,204","88,552"
51,103,VA,Lancaster County,"1,291",983,"1,599",12.0,9.1,14.9,"58,578","52,932","64,224"
51,105,VA,Lee County,"5,178","4,139","6,217",25.1,20.1,30.1,"38,529","34,742","42,316"
51,107,VA,Loudoun County,"15,315","12,529","18,101",3.6,2.9,4.3,"153,716","149,197","158,235"
51,109,VA,Louisa County,"3,873","3,053","4,693",10.0,7.9,12.1,"68,838","63,370","74,306"
51,111,VA,Lunenburg County,"2,045","1,549","2,541",18.7,14.2,23.2,"44,852","40,350","49,354"
51,113,VA,Madison County,"1,294",972,"1,616",9.4,7.1,11.7,"67,527","59,721","75,333"
51,115,VA,Mathews County,776,589,963,9.1,6.9,11.3,"69,978","61,844","78,112"
51,117,VA,Mecklenburg County,"4,619","3,684","5,554",15.7,12.5,18.9,"48,013","43,567","52,459"
51,119,VA,Middlesex County,"1,360","1,036","1,684",13.0,9.9,16.1,"62,710","55,285","70,135"
51,121,VA,Montgomery County,"20,612","18,606","22,618",23.3,21.0,25.6,"57,752","51,893","63,611"
51,125,VA,Nelson County,"1,828","1,450","2,206",12.4,9.8,15.0,"61,224","54,065","68,383"
51,127,VA,New Kent County,"1,150",861,"1,439",4.9,3.7,6.1,"102,920","90,918","114,922"
51,131,VA,Northampton County,"2,089","1,623","2,555",17.6,13.7,21.5,"51,059","45,277","56,841"
51,133,VA,Northumberland County,"1,579","1,210","1,948",13.1,10.0,16.2,"63,255","55,576","70,934"
51,135,VA,Nottoway County,"2,800","2,118","3,482",21.0,15.9,26.1,"46,442","40,977","51,907"
51,137,VA,Orange County,"3,257","2,501","4,013",8.9,6.8,11.0,"94,547","89,727","99,367"
51,139,VA,Page County,"3,154","2,524","3,784",13.4,10.7,16.1,"53,449","47,173","59,725"
51,141,VA,Patrick County,"2,481","1,882","3,080",14.3,10.8,17.8,"46,963","42,018","51,908"
51,143,VA,Pittsylvania County,"7,731","6,217","9,245",13.1,10.5,15.7,"52,006","47,090","56,922"
51,145,VA,Powhatan County,"1,812","1,373","2,251",6.0,4.5,7.5,"99,854","89,545","110,163"
51,147,VA,Prince Edward County,"3,407","2,609","4,205",18.7,14.3,23.1,"51,239","45,219","57,259"
51,149,VA,Prince George County,"4,017","3,160","4,874",10.4,8.2,12.6,"79,710","71,391","88,029"
51,153,VA,Prince William County,"30,613","26,020","35,206",6.4,5.4,7.4,"116,354","111,580","121,128"
51,155,VA,Pulaski County,"4,420","3,449","5,391",13.5,10.5,16.5,"53,111","48,287","57,935"
51,157,VA,Rappahannock County,671,507,835,9.1,6.9,11.3,"80,098","70,143","90,053"
51,159,VA,Richmond County,"1,250",939,"1,561",16.9,12.7,21.1,"53,959","47,346","60,572"
51,161,VA,Roanoke County,"7,597","6,309","8,885",8.1,6.7,9.5,"73,438","67,149","79,727"
51,163,VA,Rockbridge County,"2,254","1,673","2,835",10.2,7.6,12.8,"59,252","54,154","64,350"
51,165,VA,Rockingham County,"6,848","5,436","8,260",8.3,6.6,10.0,"72,392","68,244","76,540"
51,167,VA,Russell County,"4,649","3,661","5,637",18.4,14.5,22.3,"45,254","39,950","50,558"
51,169,VA,Scott County,"4,049","3,309","4,789",19.6,16.0,23.2,"42,894","37,785","48,003"
51,171,VA,Shenandoah County,"4,361","3,514","5,208",9.8,7.9,11.7,"65,308","58,285","72,331"
51,173,VA,Smyth County,"5,042","4,161","5,923",17.5,14.4,20.6,"42,303","37,986","46,620"
51,175,VA,Southampton County,"2,316","1,736","2,896",14.1,10.6,17.6,"57,965","51,792","64,138"
51,177,VA,Spotsylvania County,"10,287","8,276","12,298",7.2,5.8,8.6,"100,162","95,864","104,460"
51,179,VA,Stafford County,"8,443","6,672","10,214",5.4,4.3,6.5,"116,569","111,032","122,106"
51,181,VA,Surry County,797,607,987,12.2,9.3,15.1,"61,358","53,707","69,009"
51,183,VA,Sussex County,"1,616","1,192","2,040",19.5,14.4,24.6,"54,282","49,246","59,318"
51,185,VA,Tazewell County,"7,500","6,172","8,828",19.6,16.1,23.1,"40,728","36,316","45,140"
51,187,VA,Warren County,"3,699","2,927","4,471",9.2,7.3,11.1,"73,546","67,378","79,714"
51,191,VA,Washington County,"6,900","5,541","8,259",13.3,10.7,15.9,"54,223","49,370","59,076"
51,193,VA,Westmoreland County,"2,812","2,257","3,367",15.1,12.1,18.1,"59,959","53,249","66,669"
51,195,VA,Wise County,"6,330","4,958","7,702",19.2,15.0,23.4,"41,994","39,209","44,779"
51,197,VA,Wythe County,"4,727","3,985","5,469",16.9,14.2,19.6,"51,206","45,972","56,440"
51,199,VA,York County,"3,559","2,761","4,357",5.1,4.0,6.2,"97,500","91,996","103,004"
51,510,VA,Alexandria city,"15,125","12,830","17,420",9.9,8.4,11.4,"100,877","96,243","105,511"
51,520,VA,Bristol city,"3,098","2,382","3,814",18.4,14.2,22.6,"41,272","37,323","45,221"
51,530,VA,Buena Vista city,921,715,"1,127",15.1,11.7,18.5,"47,144","41,294","52,994"
51,540,VA,Charlottesville city,"9,432","8,222","10,642",21.6,18.8,24.4,"61,255","54,011","68,499"
51,550,VA,Chesapeake city,"20,347","16,919","23,775",8.3,6.9,9.7,"87,057","82,372","91,742"
51,570,VA,Colonial Heights city,"1,704","1,289","2,119",9.4,7.1,11.7,"59,455","52,911","65,999"
51,580,VA,Covington city,979,776,"1,182",17.4,13.8,21.0,"43,075","38,582","47,568"
51,590,VA,Danville city,"9,832","8,001","11,663",24.2,19.7,28.7,"37,652","34,089","41,215"
51,595,VA,Emporia city,"1,143",875,"1,411",21.1,16.2,26.0,"41,610","36,528","46,692"
51,600,VA,Fairfax city,"1,747","1,363","2,131",7.3,5.7,8.9,"107,334","97,034","117,634"
51,610,VA,Falls Church city,581,441,721,4.0,3.0,5.0,"142,430","126,868","157,992"
51,620,VA,Franklin city,"1,584","1,212","1,956",19.6,15.0,24.2,"46,460","40,844","52,076"
51,630,VA,Fredericksburg city,"3,696","2,870","4,522",14.2,11.0,17.4,"77,437","75,422","79,452"
51,640,VA,Galax city,"1,334","1,034","1,634",21.0,16.3,25.7,"42,023","36,936","47,110"
51,650,VA,Hampton city,"16,442","13,278","19,606",12.4,10.0,14.8,"57,662","53,752","61,572"
51,660,VA,Harrisonburg city,"11,006","9,571","12,441",25.0,21.7,28.3,"50,250","44,850","55,650"
51,670,VA,Hopewell city,"4,737","3,891","5,583",20.8,17.1,24.5,"47,263","41,552","52,974"
51,678,VA,Lexington city,988,743,"1,233",21.0,15.8,26.2,"53,400","46,589","60,211"
51,680,VA,Lynchburg city,"12,216","10,047","14,385",17.8,14.6,21.0,"52,127","46,985","57,269"
51,683,VA,Manassas city,"3,660","2,777","4,543",8.6,6.5,10.7,"100,530","94,332","106,728"
51,685,VA,Manassas Park city,"1,242",943,"1,541",7.3,5.5,9.1,"87,255","77,294","97,216"
51,690,VA,Martinsville city,"2,622","1,997","3,247",19.9,15.2,24.6,"38,571","34,388","42,754"
51,700,VA,Newport News city,"27,809","23,692","31,926",15.8,13.5,18.1,"58,303","55,083","61,523"
51,710,VA,Norfolk city,"34,150","28,465","39,835",16.9,14.1,19.7,"56,951","54,335","59,567"
51,720,VA,Norton city,738,567,909,20.4,15.7,25.1,"38,316","33,699","42,933"
51,730,VA,Petersburg city,"7,518","6,064","8,972",22.8,18.4,27.2,"40,682","36,443","44,921"
51,735,VA,Poquoson city,677,516,838,5.4,4.1,6.7,"105,525","95,763","115,287"
51,740,VA,Portsmouth city,"16,721","13,735","19,707",17.6,14.5,20.7,"53,618","49,715","57,521"
51,750,VA,Radford city,"3,456","2,747","4,165",25.6,20.3,30.9,"48,898","44,481","53,315"
51,760,VA,Richmond city,"45,409","40,136","50,682",21.1,18.7,23.5,"52,011","48,627","55,395"
51,770,VA,Roanoke city,"17,429","14,545","20,313",17.9,14.9,20.9,"47,545","43,736","51,354"
51,775,VA,Salem city,"2,469","1,976","2,962",10.5,8.4,12.6,"60,740","53,712","67,768"
51,790,VA,Staunton city,"2,979","2,329","3,629",12.0,9.4,14.6,"54,508","48,531","60,485"
51,800,VA,Suffolk city,"10,069","8,207","11,931",10.6,8.6,12.6,"78,090","73,032","83,148"
51,810,VA,Virginia Beach city,"41,912","36,593","47,231",9.4,8.2,10.6,"81,364","79,364","83,364"
51,820,VA,Waynesboro city,"2,748","2,134","3,362",12.3,9.6,15.0,"54,106","48,495","59,717"
51,830,VA,Williamsburg city,"2,170","1,691","2,649",19.3,15.0,23.6,"61,750","55,038","68,462"
51,840,VA,Winchester city,"3,388","2,578","4,198",12.5,9.5,15.5,"55,908","51,403","60,413"
53,000,WA,Washington,"755,589","738,622","772,556",9.9,9.7,10.1,"84,155","83,322","84,988"
53,001,WA,Adams County,"3,268","2,691","3,845",16.0,13.2,18.8,"57,405","52,668","62,142"
53,003,WA,Asotin County,"3,080","2,386","3,774",13.9,10.8,17.0,"56,438","50,813","62,063"
53,005,WA,Benton County,"22,043","18,652","25,434",10.6,9.0,12.2,"77,339","73,665","81,013"
53,007,WA,Chelan County,"8,478","6,741","10,215",10.8,8.6,13.0,"64,700","57,816","71,584"
53,009,WA,Clallam County,"9,204","7,563","10,845",12.0,9.9,14.1,"62,623","58,386","66,860"
53,011,WA,Clark County,"45,938","40,570","51,306",9.0,7.9,10.1,"83,790","81,832","85,748"
53,013,WA,Columbia County,529,405,653,13.2,10.1,16.3,"59,650","52,357","66,943"
53,015,WA,Cowlitz County,"13,865","11,500","16,230",12.6,10.5,14.7,"70,104","66,393","73,815"
53,017,WA,Douglas County,"4,331","3,300","5,362",10.0,7.6,12.4,"64,932","59,645","70,219"
53,019,WA,Ferry County,"1,266",970,"1,562",17.5,13.4,21.6,"50,565","44,456","56,674"
53,021,WA,Franklin County,"11,196","8,792","13,600",11.8,9.3,14.3,"79,532","75,506","83,558"
53,023,WA,Garfield County,305,231,379,13.2,10.0,16.4,"61,268","53,619","68,917"
53,025,WA,Grant County,"11,623","9,251","13,995",11.7,9.3,14.1,"61,815","57,675","65,955"
53,027,WA,Grays Harbor County,"10,157","8,033","12,281",13.7,10.8,16.6,"55,018","50,003","60,033"
53,029,WA,Island County,"6,905","5,632","8,178",8.1,6.6,9.6,"76,729","72,451","81,007"
53,031,WA,Jefferson County,"3,699","2,890","4,508",11.2,8.8,13.6,"61,548","55,421","67,675"
53,033,WA,King County,"205,784","193,867","217,701",9.3,8.8,9.8,"110,351","108,640","112,062"
53,035,WA,Kitsap County,"23,100","19,814","26,386",8.7,7.5,9.9,"86,826","83,560","90,092"
53,037,WA,Kittitas County,"6,195","5,196","7,194",14.4,12.1,16.7,"62,721","57,909","67,533"
53,039,WA,Klickitat County,"2,978","2,288","3,668",13.0,10.0,16.0,"61,542","54,367","68,717"
53,041,WA,Lewis County,"11,288","9,587","12,989",13.5,11.5,15.5,"63,828","59,300","68,356"
53,043,WA,Lincoln County,"1,260",969,"1,551",11.3,8.7,13.9,"64,692","58,472","70,912"
53,045,WA,Mason County,"8,214","6,592","9,836",12.6,10.1,15.1,"73,696","68,514","78,878"
53,047,WA,Okanogan County,"6,748","5,468","8,028",16.0,13.0,19.0,"55,233","50,513","59,953"
53,049,WA,Pacific County,"3,171","2,452","3,890",13.4,10.4,16.4,"58,715","54,754","62,676"
53,051,WA,Pend Oreille County,"2,188","1,708","2,668",15.9,12.4,19.4,"55,060","48,677","61,443"
53,053,WA,Pierce County,"74,284","65,628","82,940",8.2,7.2,9.2,"85,492","83,426","87,558"
53,055,WA,San Juan County,"1,997","1,672","2,322",10.8,9.0,12.6,"71,678","65,696","77,660"
53,057,WA,Skagit County,"15,073","12,758","17,388",11.6,9.8,13.4,"72,831","67,619","78,043"
53,059,WA,Skamania County,"1,324","1,026","1,622",10.9,8.4,13.4,"75,158","68,108","82,208"
53,061,WA,Snohomish County,"59,505","51,976","67,034",7.2,6.3,8.1,"99,650","97,151","102,149"
53,063,WA,Spokane County,"59,848","53,069","66,627",11.2,9.9,12.5,"65,571","63,518","67,624"
53,065,WA,Stevens County,"6,392","5,064","7,720",13.6,10.8,16.4,"60,180","54,684","65,676"
53,067,WA,Thurston County,"29,197","25,235","33,159",9.9,8.6,11.2,"81,544","78,603","84,485"
53,069,WA,Wahkiakum County,535,419,651,11.7,9.2,14.2,"64,777","56,684","72,870"
53,071,WA,Walla Walla County,"7,043","5,280","8,806",12.1,9.1,15.1,"63,631","57,669","69,593"
53,073,WA,Whatcom County,"29,011","25,467","32,555",13.0,11.4,14.6,"71,739","67,140","76,338"
53,075,WA,Whitman County,"7,490","6,205","8,775",18.1,15.0,21.2,"53,140","47,091","59,189"
53,077,WA,Yakima County,"37,078","31,119","43,037",14.7,12.3,17.1,"60,058","56,688","63,428"
54,000,WV,West Virginia,"291,051","282,054","300,048",16.8,16.3,17.3,"51,122","50,059","52,185"
54,001,WV,Barbour County,"2,896","2,262","3,530",19.7,15.4,24.0,"43,545","39,467","47,623"
54,003,WV,Berkeley County,"12,365","9,917","14,813",9.9,7.9,11.9,"70,893","64,243","77,543"
54,005,WV,Boone County,"5,219","4,362","6,076",24.7,20.6,28.8,"41,227","36,546","45,908"
54,007,WV,Braxton County,"2,544","1,980","3,108",21.3,16.6,26.0,"41,587","36,765","46,409"
54,009,WV,Brooke County,"2,776","2,118","3,434",13.0,9.9,16.1,"52,217","46,129","58,305"
54,011,WV,Cabell County,"17,022","14,284","19,760",19.0,15.9,22.1,"46,923","43,394","50,452"
54,013,WV,Calhoun County,"1,459","1,141","1,777",23.8,18.6,29.0,"38,835","34,119","43,551"
54,015,WV,Clay County,"1,745","1,302","2,188",22.3,16.6,28.0,"38,261","33,716","42,806"
54,017,WV,Doddridge County,"1,222",916,"1,528",18.1,13.6,22.6,"48,473","43,006","53,940"
54,019,WV,Fayette County,"7,599","6,214","8,984",19.9,16.3,23.5,"40,478","36,246","44,710"
54,021,WV,Gilmer County,"1,455","1,106","1,804",25.3,19.2,31.4,"40,450","35,680","45,220"
54,023,WV,Grant County,"1,646","1,269","2,023",15.2,11.7,18.7,"47,357","41,562","53,152"
54,025,WV,Greenbrier County,"6,037","4,987","7,087",18.9,15.6,22.2,"41,958","38,138","45,778"
54,027,WV,Hampshire County,"3,633","2,841","4,425",15.9,12.4,19.4,"52,186","48,361","56,011"
54,029,WV,Hancock County,"4,223","3,448","4,998",14.9,12.2,17.6,"52,301","46,478","58,124"
54,031,WV,Hardy County,"2,457","2,054","2,860",17.5,14.6,20.4,"51,591","45,422","57,760"
54,033,WV,Harrison County,"9,405","7,747","11,063",14.6,12.0,17.2,"52,026","48,638","55,414"
54,035,WV,Jackson County,"4,222","3,244","5,200",15.4,11.8,19.0,"58,606","54,633","62,579"
54,037,WV,Jefferson County,"5,575","4,580","6,570",9.7,8.0,11.4,"85,277","79,171","91,383"
54,039,WV,Kanawha County,"27,810","24,103","31,517",15.9,13.8,18.0,"55,069","51,933","58,205"
54,041,WV,Lewis County,"2,975","2,363","3,587",17.9,14.2,21.6,"47,275","41,736","52,814"
54,043,WV,Lincoln County,"4,065","3,123","5,007",20.3,15.6,25.0,"41,452","37,364","45,540"
54,045,WV,Logan County,"7,325","5,813","8,837",23.5,18.6,28.4,"40,394","36,498","44,290"
54,047,WV,McDowell County,"5,768","4,377","7,159",31.7,24.1,39.3,"28,720","25,581","31,859"
54,049,WV,Marion County,"8,257","6,641","9,873",15.1,12.1,18.1,"51,252","48,456","54,048"
54,051,WV,Marshall County,"4,826","3,855","5,797",16.4,13.1,19.7,"51,385","46,260","56,510"
54,053,WV,Mason County,"4,554","3,604","5,504",18.6,14.7,22.5,"44,360","39,469","49,251"
54,055,WV,Mercer County,"10,503","8,384","12,622",18.1,14.4,21.8,"45,679","42,087","49,271"
54,057,WV,Mineral County,"3,534","2,715","4,353",13.5,10.4,16.6,"54,960","48,749","61,171"
54,059,WV,Mingo County,"7,115","5,927","8,303",31.1,25.9,36.3,"33,416","29,274","37,558"
54,061,WV,Monongalia County,"18,293","16,210","20,376",18.3,16.2,20.4,"56,706","52,269","61,143"
54,063,WV,Monroe County,"1,872","1,422","2,322",15.3,11.6,19.0,"47,344","41,779","52,909"
54,065,WV,Morgan County,"2,184","1,722","2,646",12.8,10.1,15.5,"58,460","52,050","64,870"
54,067,WV,Nicholas County,"4,776","3,760","5,792",19.8,15.6,24.0,"47,186","43,255","51,117"
54,069,WV,Ohio County,"5,793","4,593","6,993",14.7,11.7,17.7,"53,560","47,679","59,441"
